year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
1996,retired,51,NA,iap,8,foreign,0,0,0,$25000 or more,e. sou. central,never,pretty happy,yes,2,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,35,NA,NA,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,4,0,0,1,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,22,yes,iap,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,NA,4,1,0,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,45,NA,NA,13,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,once a year,very happy,NA,1,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,28,NA,NA,10,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,once a month,pretty happy,NA,2,0,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,44,NA,NA,12,new england,0,0,0,$20000 - 24999,e. sou. central,never,pretty happy,iap,3,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,19,NA,iap,13,e. nor. central,0,0,0,$25000 or more,e. sou. central,sevrl times a yr,very happy,NA,4,1,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working parttime,46,no,NA,14,mountain,0,0,0,$25000 or more,e. sou. central,never,very happy,iap,NA,1,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,42,yes,iap,10,w. sou. central,0,2,0,$25000 or more,e. sou. central,never,pretty happy,yes,4,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,35,no,iap,14,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a year,pretty happy,yes,NA,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,63,NA,NA,14,e. sou. central,1,0,0,$25000 or more,e. sou. central,nrly every week,very happy,iap,NA,1,1,1,NA,1,1,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,28,no,iap,NA,e. sou. central,0,0,0,NA,e. sou. central,sevrl times a yr,pretty happy,yes,3,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,temp not working,47,yes,iap,13,e. sou. central,2,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,3,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,25,NA,NA,12,e. nor. central,0,0,0,$25000 or more,e. sou. central,never,pretty happy,iap,2,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,32,yes,yes,12,e. sou. central,1,1,0,$25000 or more,e. sou. central,once a year,not too happy,iap,NA,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working parttime,32,NA,iap,12,e. sou. central,0,0,0,NA,e. sou. central,2-3x a month,pretty happy,yes,2,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,65,no,iap,16,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,temp not working,45,no,iap,16,south atlantic,0,0,0,$25000 or more,e. sou. central,2-3x a month,very happy,NA,2,1,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,47,yes,iap,12,south atlantic,0,0,0,$25000 or more,e. sou. central,sevrl times a yr,pretty happy,yes,1,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,66,no,iap,18,e. sou. central,0,2,0,$25000 or more,e. sou. central,every week,very happy,NA,2,1,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,temp not working,71,no,iap,16,e. sou. central,0,0,0,$25000 or more,e. sou. central,2-3x a month,pretty happy,yes,2,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,47,no,iap,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,sevrl times a yr,pretty happy,yes,2,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,32,yes,iap,15,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,1,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,35,no,iap,15,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,yes,2,1,1,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,NA
1996,working fulltime,59,no,iap,16,e. sou. central,0,0,0,$25000 or more,e. sou. central,lt once a year,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,50,no,iap,13,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a year,pretty happy,yes,NA,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,47,NA,NA,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a month,pretty happy,NA,3,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,42,yes,iap,16,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a month,pretty happy,NA,2,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,31,NA,NA,12,e. sou. central,0,2,0,$8000 to 9999,e. sou. central,every week,pretty happy,NA,5,0,0,1,NA,1,1,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,30,NA,NA,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a month,pretty happy,yes,NA,0,0,1,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,31,NA,iap,14,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,2-3x a month,not too happy,yes,NA,0,1,1,NA,0,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,65,NA,NA,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a year,pretty happy,NA,2,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,47,NA,NA,16,south atlantic,0,0,0,$10000 - 14999,e. sou. central,once a month,not too happy,iap,NA,0,0,1,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,48,NA,NA,15,e. sou. central,0,0,0,$25000 or more,e. sou. central,never,pretty happy,iap,5,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,27,NA,iap,12,e. sou. central,0,0,1,$25000 or more,e. sou. central,sevrl times a yr,pretty happy,yes,NA,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,retired,42,NA,iap,12,e. sou. central,0,0,0,$7000 to 7999,e. sou. central,every week,pretty happy,iap,8,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,32,no,iap,12,e. sou. central,0,0,2,$20000 - 24999,e. sou. central,lt once a year,pretty happy,NA,5,0,0,1,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,school,NA,NA,NA,13,e. sou. central,1,0,0,lt $1000,e. sou. central,once a year,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,retired,30,NA,iap,7,e. sou. central,0,0,0,$8000 to 9999,e. sou. central,once a month,very happy,yes,12,1,1,1,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,49,NA,iap,15,e. sou. central,1,0,0,$10000 - 14999,e. sou. central,never,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,35,NA,iap,12,e. sou. central,0,0,1,$25000 or more,e. sou. central,every week,pretty happy,iap,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,42,NA,iap,13,e. sou. central,1,1,0,$25000 or more,e. sou. central,every week,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,39,NA,NA,12,e. sou. central,3,1,0,NA,e. sou. central,2-3x a month,not too happy,NA,3,0,0,1,NA,1,1,NA,1,0,0,1,0,0,0,0,0,0
1996,keeping house,28,no,iap,11,e. sou. central,2,4,0,$20000 - 24999,e. sou. central,nrly every week,pretty happy,iap,0,0,0,1,NA,1,1,NA,0,1,0,1,0,0,0,0,0,NA
1996,other,29,NA,iap,14,w. sou. central,0,0,1,$6000 to 6999,e. sou. central,more thn once wk,not too happy,iap,NA,0,0,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,1
1996,working parttime,23,NA,NA,10,e. sou. central,0,0,0,NA,e. sou. central,never,not too happy,NA,4,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,other,NA,NA,iap,13,e. sou. central,1,0,0,$6000 to 6999,e. sou. central,2-3x a month,not too happy,NA,6,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1
1996,keeping house,NA,NA,NA,11,e. sou. central,0,2,1,$4000 to 4999,e. sou. central,once a year,very happy,iap,NA,1,1,1,NA,1,1,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,40,NA,NA,13,e. sou. central,0,0,0,$6000 to 6999,e. sou. central,once a month,pretty happy,NA,5,0,0,1,NA,1,1,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,31,no,NA,12,e. sou. central,0,0,0,NA,e. sou. central,nrly every week,pretty happy,iap,4,0,1,1,NA,1,1,NA,0,1,0,1,0,0,0,0,0,NA
1996,working fulltime,36,no,iap,12,e. nor. central,2,1,0,$25000 or more,e. sou. central,once a year,very happy,iap,NA,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,69,NA,yes,16,e. nor. central,0,0,0,$25000 or more,e. sou. central,never,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,keeping house,36,yes,iap,8,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,more thn once wk,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,42,NA,iap,13,e. sou. central,1,1,0,NA,e. sou. central,every week,not too happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,30,yes,iap,12,e. sou. central,0,0,1,$25000 or more,e. sou. central,2-3x a month,pretty happy,yes,1,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,47,yes,iap,12,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,once a year,pretty happy,iap,2,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,39,NA,iap,12,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,2-3x a month,very happy,NA,3,1,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,47,no,iap,13,e. sou. central,0,2,0,NA,e. sou. central,once a year,not too happy,yes,1,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,keeping house,24,no,iap,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,2-3x a month,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,66,no,iap,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a year,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,32,no,iap,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,2-3x a month,very happy,yes,NA,1,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,1
1996,working fulltime,24,yes,iap,15,middle atlantic,1,1,0,$25000 or more,e. sou. central,every week,pretty happy,NA,2,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,other,24,yes,iap,12,e. sou. central,0,1,1,$25000 or more,e. sou. central,sevrl times a yr,pretty happy,yes,3,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,33,yes,iap,12,new england,2,0,0,$25000 or more,e. sou. central,never,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working parttime,51,NA,NA,11,e. sou. central,0,0,1,$25000 or more,e. sou. central,every week,pretty happy,yes,2,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working parttime,30,no,iap,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,very happy,yes,NA,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,other,27,yes,iap,12,e. nor. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,yes,NA,1,0,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,30,yes,NA,11,e. sou. central,0,0,1,$15000 - 19999,e. sou. central,2-3x a month,not too happy,iap,4,0,1,1,NA,1,1,NA,1,0,0,1,0,0,0,0,0,NA
1996,other,30,yes,NA,12,e. sou. central,0,0,0,NA,e. sou. central,never,not too happy,NA,4,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working parttime,40,no,NA,12,e. sou. central,0,0,0,NA,e. sou. central,more thn once wk,very happy,NA,1,1,1,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,57,NA,iap,16,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,41,NA,NA,19,foreign,0,0,0,$20000 - 24999,e. sou. central,once a year,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,36,yes,NA,18,middle atlantic,0,2,1,$25000 or more,e. sou. central,never,very happy,yes,1,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working parttime,60,NA,iap,14,foreign,0,0,0,$25000 or more,e. sou. central,once a year,pretty happy,NA,2,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,retired,60,no,NA,8,e. sou. central,0,0,0,NA,e. sou. central,every week,pretty happy,iap,6,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,39,NA,iap,13,e. sou. central,1,0,0,$8000 to 9999,e. sou. central,once a month,pretty happy,NA,2,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1
1996,retired,64,NA,NA,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,more thn once wk,very happy,yes,3,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,NA
1996,retired,40,NA,NA,12,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,never,not too happy,yes,NA,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working parttime,46,NA,iap,12,e. sou. central,0,0,0,$20000 - 24999,e. sou. central,every week,pretty happy,NA,4,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,retired,46,no,iap,14,w. sou. central,0,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,retired,29,no,NA,12,e. sou. central,0,0,0,$8000 to 9999,e. sou. central,more thn once wk,not too happy,yes,NA,0,0,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,66,no,iap,16,e. sou. central,0,0,1,$25000 or more,e. sou. central,more thn once wk,very happy,NA,1,1,1,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,60,NA,NA,15,e. sou. central,0,0,0,$8000 to 9999,e. sou. central,every week,very happy,yes,2,1,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,50,yes,NA,14,e. sou. central,1,0,0,NA,e. sou. central,once a year,very happy,NA,6,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,47,NA,NA,12,e. sou. central,0,0,0,$25000 or more,e. sou. central,once a year,very happy,iap,0,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,retired,72,no,iap,18,e. sou. central,0,0,0,$25000 or more,e. sou. central,every week,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,31,NA,NA,12,e. sou. central,1,0,0,NA,e. sou. central,lt once a year,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,retired,47,NA,iap,15,e. sou. central,0,0,0,NA,e. sou. central,every week,very happy,yes,NA,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,other,50,yes,iap,8,e. sou. central,0,0,2,$15000 - 19999,e. sou. central,nrly every week,pretty happy,iap,NA,0,0,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,keeping house,46,no,iap,12,e. sou. central,0,0,0,NA,e. sou. central,more thn once wk,very happy,NA,2,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working parttime,69,NA,iap,18,e. sou. central,0,2,0,$25000 or more,e. sou. central,NA,pretty happy,iap,NA,0,1,1,NA,1,1,NA,NA,NA,0,1,0,0,0,0,0,1
1996,working fulltime,46,NA,NA,14,e. sou. central,0,0,0,$10000 - 14999,e. sou. central,every week,pretty happy,NA,2,0,0,1,NA,1,1,NA,0,0,0,1,0,0,0,0,0,1
1996,working parttime,40,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,sevrl times a yr,pretty happy,NA,3,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,50,no,iap,15,w. sou. central,0,0,0,$25000 or more,w. sou. central,more thn once wk,very happy,NA,1,1,0,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,44,no,yes,11,w. nor. central,0,0,0,$25000 or more,w. sou. central,lt once a year,pretty happy,yes,3,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,22,yes,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,more thn once wk,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,30,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,2-3x a month,pretty happy,NA,5,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,86,no,iap,16,w. sou. central,0,0,2,$25000 or more,w. sou. central,sevrl times a yr,very happy,yes,NA,1,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,keeping house,60,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,lt once a year,pretty happy,yes,NA,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,30,no,iap,15,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,pretty happy,yes,NA,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,66,yes,iap,15,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,pretty happy,iap,15,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working parttime,66,no,iap,16,w. sou. central,0,0,0,$25000 or more,w. sou. central,more thn once wk,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,34,NA,iap,13,w. sou. central,0,0,0,$25000 or more,w. sou. central,once a year,pretty happy,yes,2,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,51,no,iap,12,w. sou. central,1,0,0,$25000 or more,w. sou. central,every week,very happy,iap,NA,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,51,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,very happy,yes,NA,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,39,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,once a month,pretty happy,NA,2,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,49,yes,iap,10,middle atlantic,0,0,0,$25000 or more,w. sou. central,never,pretty happy,iap,2,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,56,yes,iap,18,w. sou. central,0,0,0,NA,w. sou. central,every week,very happy,yes,NA,1,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,30,yes,iap,15,w. sou. central,0,0,0,$25000 or more,w. sou. central,once a year,very happy,NA,5,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,30,yes,iap,11,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,51,NA,NA,9,w. sou. central,0,0,0,$1000 to 2999,w. sou. central,lt once a year,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,1
1996,working fulltime,51,no,iap,12,w. sou. central,0,1,2,$15000 - 19999,w. sou. central,sevrl times a yr,pretty happy,yes,3,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,42,yes,iap,12,w. sou. central,0,3,1,$25000 or more,w. sou. central,every week,very happy,iap,3,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,retired,20,no,NA,9,w. sou. central,0,0,0,$5000 to 5999,w. sou. central,once a year,not too happy,iap,3,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,23,no,iap,12,w. sou. central,2,0,0,$10000 - 14999,w. sou. central,NA,not too happy,NA,3,0,1,0,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,1
1996,working parttime,22,no,iap,12,w. sou. central,0,0,0,$10000 - 14999,w. sou. central,more thn once wk,very happy,iap,NA,1,1,1,NA,1,1,NA,0,1,0,1,0,0,0,0,0,0
1996,keeping house,24,NA,yes,9,e. nor. central,0,0,0,$5000 to 5999,w. sou. central,sevrl times a yr,not too happy,iap,NA,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1
1996,keeping house,NA,no,iap,11,e. nor. central,1,0,0,lt $1000,w. sou. central,nrly every week,pretty happy,iap,NA,0,0,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,1
1996,working fulltime,34,NA,iap,9,w. sou. central,0,0,0,NA,w. sou. central,once a month,pretty happy,iap,1,0,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,working fulltime,30,yes,iap,10,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,pretty happy,NA,5,0,0,1,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,43,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,every week,very happy,NA,1,1,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,57,NA,yes,12,w. sou. central,1,2,0,$25000 or more,w. sou. central,once a year,pretty happy,iap,2,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,51,yes,iap,14,w. sou. central,0,0,1,$25000 or more,w. sou. central,once a year,pretty happy,yes,2,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,34,NA,iap,13,w. sou. central,0,0,1,$6000 to 6999,w. sou. central,sevrl times a yr,not too happy,iap,NA,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1
1996,keeping house,64,no,iap,16,mountain,2,0,0,$15000 - 19999,w. sou. central,every week,very happy,NA,4,1,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working fulltime,29,no,NA,12,w. sou. central,0,0,0,$15000 - 19999,w. sou. central,every week,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,working parttime,28,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,2-3x a month,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,0
1996,working fulltime,35,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,nrly every week,very happy,yes,NA,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,36,no,iap,14,foreign,1,3,0,$20000 - 24999,w. sou. central,nrly every week,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working parttime,32,no,iap,12,w. sou. central,0,0,0,$25000 or more,w. sou. central,nrly every week,very happy,NA,6,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,working fulltime,40,yes,iap,11,w. sou. central,0,0,0,NA,w. sou. central,lt once a year,very happy,NA,4,1,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
1996,keeping house,29,no,iap,11,w. sou. central,0,0,0,NA,w. sou. central,never,pretty happy,yes,3,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,working fulltime,40,no,iap,14,w. sou. central,0,0,0,$25000 or more,w. sou. central,once a month,very happy,yes,2,1,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,other,60,no,NA,12,w. sou. central,0,0,0,NA,w. sou. central,every week,not too happy,yes,NA,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,school,NA,NA,NA,15,w. nor. central,0,0,0,NA,w. sou. central,more thn once wk,very happy,iap,NA,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,other,33,no,iap,12,w. nor. central,0,0,0,$7000 to 7999,w. sou. central,once a year,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,0
1996,keeping house,46,no,iap,15,w. sou. central,0,0,0,$7000 to 7999,w. sou. central,more thn once wk,very happy,iap,NA,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,keeping house,51,no,iap,11,w. sou. central,1,1,0,$20000 - 24999,w. sou. central,sevrl times a yr,pretty happy,iap,3,0,0,0,NA,1,0,NA,1,0,0,1,0,0,0,0,0,NA
1996,keeping house,42,no,iap,9,w. sou. central,1,0,0,$10000 - 14999,w. sou. central,lt once a year,pretty happy,iap,3,0,0,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,retired,NA,no,iap,12,w. sou. central,0,0,0,$20000 - 24999,w. sou. central,every week,pretty happy,yes,6,0,1,0,NA,1,0,NA,0,0,0,1,0,0,0,0,0,NA
1996,retired,51,NA,iap,16,w. sou. central,0,0,0,$25000 or more,w. sou. central,more thn once wk,very happy,iap,NA,1,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,0
1996,keeping house,39,yes,yes,11,w. sou. central,0,1,2,$20000 - 24999,w. sou. central,nrly every week,pretty happy,iap,8,0,1,0,NA,1,0,NA,0,1,0,1,0,0,0,0,0,NA
1996,working fulltime,32,no,iap,16,w. sou. central,1,0,0,$20000 - 24999,w. sou. central,every week,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0
